datetime,solar_forecast_kw,load_kw,price_usd_kwh,p_grid_kw,p_ch_kw,p_dis_kw,p_curtail_kw,soc_kwh,model
2024-09-30 09:30:00,0.0,50.0,0.15,46.06566606244436,2.301247284832271e-08,3.93433396056157,-6.5439800756577994e-12,118.19455682358834,Persistence
2024-09-30 10:30:00,0.0,45.0,0.15,41.16202591821106,2.303028219755911e-08,3.8379741048126768,-6.543723517511266e-12,114.154584103559,Persistence
2024-09-30 11:30:00,0.0,41.33974596215561,0.15,37.56040160710666,2.30412753896128e-08,3.779344378083682,-6.543716828207733e-12,110.17632688536014,Persistence
2024-09-30 12:30:00,0.0,40.0,0.15,36.231146093400895,2.304164270306461e-08,3.768853929634208,-6.543777501497537e-12,106.20911224447684,Persistence
2024-09-30 13:30:00,0.0,41.33974596215561,0.15,37.525598790623505,2.3029407214995347e-08,3.8141471945549723,-6.543828437512397e-12,102.19422048261269,Persistence
2024-09-30 14:30:00,0.0,45.0,0.15,41.08585276859847,2.3006717491360982e-08,3.9141472544017044,-6.5439341293425265e-12,98.07406549983571,Persistence
2024-09-30 15:30:00,9.39849624011077,50.0,0.15,36.6276069392811,2.2996535847144128e-08,3.9738968456507138,2.0460526737974353e-09,93.89101621047115,Persistence
2024-09-30 16:30:00,29.04135338194228,55.0,0.45,9.406821625551975e-10,2.2477068446174074e-08,25.958646641637905,2.0437925976712624e-09,66.56612503010024,Persistence
2024-09-30 17:30:00,48.30827067416937,58.66025403784439,0.45,9.398633613253222e-10,2.2658298463660544e-08,10.351983387440296,2.0468407544341444e-09,55.66930043326742,Persistence
2024-09-30 18:30:00,64.66165413196211,60.0,0.45,8.889420768255995e-10,4.661654153518169,2.294964175352446e-08,2.2825219713297573e-09,60.09787185495217,Persistence
2024-09-30 19:30:00,75.84586465769392,58.66025403784439,0.45,8.878790835034324e-10,17.185610641042253,2.2592939750482834e-08,2.288099569078824e-09,76.42420194016026,Persistence
