Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,0,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed
2023,3,4,9,30,8.3,0,0,0,91.89,1.3
2023,3,4,10,30,8.200000000000001,0,0,0,91.26,1.4000000000000001
2023,3,4,11,30,8.1,0,0,0,91.31,1.2000000000000002
2023,3,4,12,30,8.1,0,0,0,91.03,1
2023,3,4,13,30,8.200000000000001,0,0,0,89.55,0.8
2023,3,4,14,30,9.1,15,50,17,84.63,1.1
2023,3,4,15,30,10.4,67,186,111,80.13,1.8
2023,3,4,16,30,11.700000000000001,222,52,244,73.57000000000001,2.5
2023,3,4,17,30,12.600000000000001,190,466,461,68.45,2.9000000000000004
2023,3,4,18,30,13.200000000000001,375,121,459,66.27,3.3000000000000003
2023,3,4,19,30,13.600000000000001,224,15,235,65.61,3.5
2023,3,4,20,30,13.700000000000001,89,0,89,65.43,3.6
2023,3,4,21,30,13.5,123,8,129,66.09,3.8000000000000003
2023,3,4,22,30,13,149,78,196,67.92,4
2023,3,4,23,30,11.9,188,102,234,72.09,4
2023,3,5,0,30,10.5,100,366,199,77.73,3.6
2023,3,5,1,30,9.600000000000001,30,92,36,82.54,3.2
2023,3,5,2,30,9.200000000000001,0,0,0,82.95,3.1
2023,3,5,3,30,9,0,0,0,81.5,2.8000000000000003
2023,3,5,4,30,8.8,0,0,0,81.31,2.4000000000000004
2023,3,5,5,30,8.5,0,0,0,81.83,2
2023,3,5,6,30,8.3,0,0,0,81.92,1.9000000000000001
2023,3,5,7,30,8.200000000000001,0,0,0,82.21000000000001,1.9000000000000001
2023,3,5,8,30,8,0,0,0,83.34,1.9000000000000001
2023,3,5,9,30,7.800000000000001,0,0,0,85.25,1.8
2023,3,5,10,30,7.7,0,0,0,87,1.7000000000000002
2023,3,5,11,30,7.800000000000001,0,0,0,87.59,1.8
2023,3,5,12,30,8,0,0,0,87.73,1.9000000000000001
2023,3,5,13,30,8.200000000000001,0,0,0,87.77,2.1
2023,3,5,14,30,8.8,9,0,9,85.91,2.5
2023,3,5,15,30,9.5,110,32,118,84.83,3.2
2023,3,5,16,30,10.100000000000001,159,23,169,81.94,3.6
2023,3,5,17,30,10.600000000000001,93,0,93,79.75,3.8000000000000003
2023,3,5,18,30,10.9,324,323,549,78.73,3.8000000000000003
2023,3,5,19,30,10.9,420,218,585,78.94,3.7
2023,3,5,20,30,11.100000000000001,322,154,439,78.26,3.8000000000000003
2023,3,5,21,30,11.4,327,151,434,76.38,4
2023,3,5,22,30,11.5,299,131,378,75.82000000000001,4
2023,3,5,23,30,11.100000000000001,226,162,300,77.91,3.6
2023,3,6,0,30,10.5,143,136,180,82.34,3
2023,3,6,1,30,9.9,30,2,30,88.39,2.4000000000000004
2023,3,6,2,30,9.8,0,0,0,89.72,2.4000000000000004
2023,3,6,3,30,9.8,0,0,0,89.91,2.6
2023,3,6,4,30,9.700000000000001,0,0,0,90.77,2.6
2023,3,6,5,30,9.600000000000001,0,0,0,91.26,2.7
2023,3,6,6,30,9.600000000000001,0,0,0,90.88,2.6
2023,3,6,7,30,9.4,0,0,0,90.82000000000001,2.5
2023,3,6,8,30,9.200000000000001,0,0,0,90.07000000000001,2.1
2023,3,6,9,30,8.6,0,0,0,90.5,1.8
2023,3,6,10,30,8,0,0,0,88.93,1.7000000000000002
2023,3,6,11,30,7.9,0,0,0,88.28,1.5
2023,3,6,12,30,7.7,0,0,0,88.54,1.3
2023,3,6,13,30,7.7,0,0,0,87.31,1.2000000000000002
2023,3,6,14,30,8.700000000000001,20,108,25,82.84,1.2000000000000002
2023,3,6,15,30,10.3,73,546,208,77.11,1.5
2023,3,6,16,30,11.9,99,736,420,66.74,2.1
2023,3,6,17,30,13,111,839,607,60.53,2.7
2023,3,6,18,30,13.700000000000001,115,899,746,57.68,3.3000000000000003
2023,3,6,19,30,14,304,514,695,57.56,3.9000000000000004
2023,3,6,20,30,14,320,407,632,58.17,4.2
2023,3,6,21,30,13.700000000000001,308,365,569,59.53,4.4
2023,3,6,22,30,13.3,157,720,596,61.6,4.5
2023,3,6,23,30,12.5,114,703,438,65.33,4.3
2023,3,7,0,30,11.200000000000001,110,271,185,72.27,3.6
2023,3,7,1,30,9.9,33,155,44,82.31,2.8000000000000003
2023,3,7,2,30,9.200000000000001,0,0,0,87.41,2.2
2023,3,7,3,30,8.6,0,0,0,90.72,1.9000000000000001
2023,3,7,4,30,8.200000000000001,0,0,0,91.17,1.8
2023,3,7,5,30,8,0,0,0,90.56,1.7000000000000002
2023,3,7,6,30,7.800000000000001,0,0,0,90.04,1.5
2023,3,7,7,30,7.7,0,0,0,88.99,1.4000000000000001
2023,3,7,8,30,7.800000000000001,0,0,0,86.72,1.3
2023,3,7,9,30,8,0,0,0,84.42,1.1
2023,3,7,10,30,7.9,0,0,0,83.51,0.8
2023,3,7,11,30,7.7,0,0,0,83.23,0.8
2023,3,7,12,30,7.300000000000001,0,0,0,84.03,0.9
2023,3,7,13,30,7,0,0,0,83.63,1
2023,3,7,14,30,8.1,22,156,29,76.84,1.4000000000000001
2023,3,7,15,30,10.100000000000001,66,616,221,69.61,1.7000000000000002
2023,3,7,16,30,11.9,85,804,439,58.04,1.4000000000000001
2023,3,7,17,30,13.5,93,906,632,47.56,1.2000000000000002
2023,3,7,18,30,14.700000000000001,93,962,773,42.25,1.8
2023,3,7,19,30,15.4,99,975,846,41.09,2.6
2023,3,7,20,30,15.700000000000001,101,969,847,41.87,3.4000000000000004
2023,3,7,21,30,15.600000000000001,99,949,781,43.5,3.9000000000000004
2023,3,7,22,30,15,95,905,651,46.45,4.1000000000000005
2023,3,7,23,30,13.9,87,816,466,51.45,4.2
2023,3,8,0,30,12,70,643,250,61.660000000000004,3.5
2023,3,8,1,30,10,32,242,50,78.92,2.6
2023,3,8,2,30,8.8,0,0,0,87.94,2.1
2023,3,8,3,30,8.5,0,0,0,91.33,1.6
2023,3,8,4,30,8.700000000000001,0,0,0,90.97,1.4000000000000001
2023,3,8,5,30,9,0,0,0,89.08,1.2000000000000002
2023,3,8,6,30,9,0,0,0,88.32000000000001,0.9
2023,3,8,7,30,8.9,0,0,0,87.95,0.8
2023,3,8,8,30,8.8,0,0,0,87.62,0.9
2023,3,8,9,30,8.700000000000001,0,0,0,88.02,1
2023,3,8,10,30,8.5,0,0,0,89.15,1.2000000000000002
2023,3,8,11,30,8.3,0,0,0,89.42,1.3
2023,3,8,12,30,8.200000000000001,0,0,0,88.89,1.4000000000000001
2023,3,8,13,30,8.3,0,0,0,87.19,1.3
2023,3,8,14,30,8.8,15,6,15,82.87,1.3
2023,3,8,15,30,9.8,85,418,192,77.29,1.3
2023,3,8,16,30,11.100000000000001,123,685,428,67.45,1.4000000000000001
2023,3,8,17,30,12.5,356,116,426,58.03,2
2023,3,8,18,30,13.600000000000001,253,564,654,51.99,2.5
2023,3,8,19,30,14.5,366,404,677,47.37,2.6
2023,3,8,20,30,15.100000000000001,309,539,726,44.72,2.8000000000000003
2023,3,8,21,30,15.3,339,302,557,44.51,3
2023,3,8,22,30,15.200000000000001,107,864,641,44.93,3
2023,3,8,23,30,14.5,138,625,431,47.39,2.8000000000000003
2023,3,9,0,30,12.8,126,275,204,55.49,2.2
2023,3,9,1,30,11.200000000000001,41,15,42,73.32000000000001,1.7000000000000002
2023,3,9,2,30,10.8,0,0,0,74.37,1.4000000000000001
2023,3,9,3,30,10.600000000000001,0,0,0,74.31,1.2000000000000002
2023,3,9,4,30,10.3,0,0,0,75.15,0.9
2023,3,9,5,30,9.9,0,0,0,75.73,0.7000000000000001
2023,3,9,6,30,9.600000000000001,0,0,0,75.92,0.5
2023,3,9,7,30,9.600000000000001,0,0,0,75.13,0.4
2023,3,9,8,30,9.600000000000001,0,0,0,76.16,0.5
2023,3,9,9,30,9.3,0,0,0,77.87,0.7000000000000001
2023,3,9,10,30,8.6,0,0,0,79.49,1
2023,3,9,11,30,8,0,0,0,80.12,1.2000000000000002
2023,3,9,12,30,7.5,0,0,0,80.16,1.3
2023,3,9,13,30,7.5,0,0,0,77.49,1.3
2023,3,9,14,30,9.200000000000001,24,188,34,70.33,1.4000000000000001
2023,3,9,15,30,11.9,75,524,212,59.77,1.3
2023,3,9,16,30,14.200000000000001,200,373,368,50.120000000000005,1.1
2023,3,9,17,30,16.2,100,867,624,43.58,1.4000000000000001
2023,3,9,18,30,17.400000000000002,252,599,681,42.13,1.9000000000000001
2023,3,9,19,30,17.8,113,925,830,43.68,2.5
2023,3,9,20,30,17.7,117,917,831,46.07,2.8000000000000003
2023,3,9,21,30,17.3,114,896,764,48.59,2.9000000000000004
2023,3,9,22,30,16.7,155,703,592,51.08,2.8000000000000003
2023,3,9,23,30,15.8,171,480,397,54.2,2.3000000000000003
2023,3,10,0,30,14.100000000000001,104,35,114,62.42,1.6
2023,3,10,1,30,12.3,34,96,42,79.69,1.4000000000000001
2023,3,10,2,30,11.700000000000001,0,0,0,82.5,1.4000000000000001
2023,3,10,3,30,11.700000000000001,0,0,0,83.43,1.1
2023,3,10,4,30,11.600000000000001,0,0,0,83.64,0.7000000000000001
2023,3,10,5,30,11.4,0,0,0,83.13,0.4
2023,3,10,6,30,11.100000000000001,0,0,0,81.55,0.6000000000000001
2023,3,10,7,30,11.100000000000001,0,0,0,81.56,1
2023,3,10,8,30,11.100000000000001,0,0,0,83.19,1.3
2023,3,10,9,30,10.8,0,0,0,85.96000000000001,1.5
2023,3,10,10,30,10.600000000000001,0,0,0,87.25,1.5
2023,3,10,11,30,10.3,0,0,0,88.27,1.7000000000000002
2023,3,10,12,30,10.200000000000001,0,0,0,89.02,1.9000000000000001
2023,3,10,13,30,10.200000000000001,0,0,0,88.75,2.5
2023,3,10,14,30,10.4,7,0,7,86.44,3.4000000000000004
2023,3,10,15,30,10.9,67,58,82,83.42,3.9000000000000004
2023,3,10,16,30,11.4,148,18,156,84.10000000000001,3.6
2023,3,10,17,30,11.8,161,8,166,85.76,3.3000000000000003
2023,3,10,18,30,12.100000000000001,228,16,240,86.86,3.4000000000000004
2023,3,10,19,30,12.5,240,10,248,87.07000000000001,3.7
2023,3,10,20,30,12.9,164,2,166,87.48,4
2023,3,10,21,30,13.3,96,1,97,88.02,4.1000000000000005
2023,3,10,22,30,13.5,70,0,70,89.55,4
2023,3,10,23,30,13.4,134,22,144,91.91,3.7
2023,3,11,0,30,13.200000000000001,44,2,45,93.68,3
2023,3,11,1,30,13.100000000000001,12,0,12,94.03,2.4000000000000004
2023,3,11,2,30,12.9,0,0,0,95.64,2.1
2023,3,11,3,30,12.8,0,0,0,96.03,1.9000000000000001
2023,3,11,4,30,12.8,0,0,0,96.06,1.6
2023,3,11,5,30,12.700000000000001,0,0,0,96.28,1.1
2023,3,11,6,30,12.5,0,0,0,96.49000000000001,1
2023,3,11,7,30,12.5,0,0,0,96.22,1.1
2023,3,11,8,30,12.600000000000001,0,0,0,95.75,1.3
2023,3,11,9,30,12.700000000000001,0,0,0,95.65,1.1
2023,3,11,10,30,12.5,0,0,0,96.38,0.8
2023,3,11,11,30,12.4,0,0,0,95.79,0.8
2023,3,11,12,30,12.5,0,0,0,95.31,0.9
2023,3,11,13,30,12.600000000000001,0,0,0,94.72,0.8
2023,3,11,14,30,13.100000000000001,16,0,16,92.43,1.1
2023,3,11,15,30,13.9,81,15,85,91.11,1.5
2023,3,11,16,30,14.600000000000001,181,46,202,89.68,1.7000000000000002
2023,3,11,17,30,15.600000000000001,233,32,253,86.61,2.1
2023,3,11,18,30,16.5,199,10,206,83.17,2.4000000000000004
2023,3,11,19,30,17.1,300,38,330,79.48,2.6
2023,3,11,20,30,17.400000000000002,171,120,265,77.69,2.8000000000000003
2023,3,11,21,30,17.400000000000002,64,0,64,77.28,2.9000000000000004
2023,3,11,22,30,17.2,44,80,94,78.24,3
2023,3,11,23,30,16.5,52,45,74,81.23,2.9000000000000004
2023,3,12,0,30,15.4,39,183,93,86.88,2.4000000000000004
2023,3,12,1,30,14.3,39,127,50,93.7,1.9000000000000001
2023,3,12,2,30,13.700000000000001,0,0,0,95.79,1.4000000000000001
2023,3,12,3,30,13.3,0,0,0,96.31,1.1
2023,3,12,4,30,13.100000000000001,0,0,0,96.13,0.9
2023,3,12,5,30,12.9,0,0,0,95.99000000000001,0.9
2023,3,12,6,30,12.700000000000001,0,0,0,96.12,0.9
2023,3,12,7,30,12.5,0,0,0,96.24000000000001,0.9
2023,3,12,8,30,12.4,0,0,0,95.87,0.9
2023,3,12,9,30,12.4,0,0,0,95.17,1
2023,3,12,10,30,12.200000000000001,0,0,0,95.61,1.1
2023,3,12,11,30,12.100000000000001,0,0,0,95.17,1.2000000000000002
2023,3,12,12,30,12,0,0,0,95.02,1.2000000000000002
2023,3,12,13,30,12,0,0,0,93.48,1.3
2023,3,12,14,30,12.9,26,0,26,88.03,1.5
2023,3,12,15,30,14.3,95,135,132,82.57000000000001,1.4000000000000001
2023,3,12,16,30,16,183,98,229,74.55,1.5
2023,3,12,17,30,17.7,347,85,400,64.28,2.2
2023,3,12,18,30,18.7,395,107,473,59.77,2.8000000000000003
2023,3,12,19,30,19.1,319,381,619,58.99,3.3000000000000003
2023,3,12,20,30,18.900000000000002,196,740,781,60.64,3.7
2023,3,12,21,30,18.6,364,130,460,62.71,3.8000000000000003
2023,3,12,22,30,18.1,120,808,631,64.66,3.5
2023,3,12,23,30,17.1,164,440,376,68.41,2.9000000000000004
2023,3,13,0,30,15.5,96,486,240,77.52,2.1
2023,3,13,1,30,13.8,38,116,48,90.2,1.4000000000000001
2023,3,13,2,30,12.700000000000001,0,0,0,95.55,1.2000000000000002
2023,3,13,3,30,12.4,0,0,0,95.95,1
2023,3,13,4,30,12.100000000000001,0,0,0,96.10000000000001,0.8
2023,3,13,5,30,12,0,0,0,95.18,0.5
2023,3,13,6,30,11.8,0,0,0,95.05,0.30000000000000004
2023,3,13,7,30,11.700000000000001,0,0,0,94.46000000000001,0.2
2023,3,13,8,30,11.600000000000001,0,0,0,94.01,0.2
2023,3,13,9,30,11.5,0,0,0,93.76,0.1
2023,3,13,10,30,11.5,0,0,0,93.22,0.2
2023,3,13,11,30,11.3,0,0,0,93.98,0.4
2023,3,13,12,30,11.100000000000001,0,0,0,93.93,0.7000000000000001
2023,3,13,13,30,11.100000000000001,0,0,0,92.54,0.9
2023,3,13,14,30,11.700000000000001,26,78,32,88.52,1.2000000000000002
2023,3,13,15,30,12.9,61,78,83,82.76,1.3
2023,3,13,16,30,14.5,215,104,264,74.96000000000001,1.3
2023,3,13,17,30,16.5,214,8,219,65.89,1.8
2023,3,13,18,30,18.1,251,532,641,60.01,2.3000000000000003
2023,3,13,19,30,18.7,149,849,822,58.72,2.8000000000000003
2023,3,13,20,30,18.7,174,802,811,59.52,3.3000000000000003
2023,3,13,21,30,18.5,298,448,630,60.95,3.3000000000000003
2023,3,13,22,30,18,196,609,583,63.56,3.4000000000000004
2023,3,13,23,30,17.1,159,534,418,67.97,3.2
2023,3,14,0,30,15.5,109,276,192,76.09,2.5
2023,3,14,1,30,14,23,0,23,86.52,1.7000000000000002
2023,3,14,2,30,13.200000000000001,0,0,0,91.68,1.2000000000000002
2023,3,14,3,30,12.8,0,0,0,93.19,0.5
2023,3,14,4,30,12.700000000000001,0,0,0,92.75,0.5
2023,3,14,5,30,12.5,0,0,0,93.11,0.9
2023,3,14,6,30,12.100000000000001,0,0,0,94.93,0.9
2023,3,14,7,30,11.9,0,0,0,95.39,0.9
2023,3,14,8,30,11.9,0,0,0,94.92,0.9
2023,3,14,9,30,11.9,0,0,0,94.62,0.9
2023,3,14,10,30,11.9,0,0,0,94.65,0.9
2023,3,14,11,30,11.8,0,0,0,95.08,1.1
2023,3,14,12,30,11.700000000000001,0,0,0,95.28,1.1
2023,3,14,13,30,12,0,0,0,92.87,1.2000000000000002
2023,3,14,14,30,12.600000000000001,7,0,7,90.54,1.7000000000000002
2023,3,14,15,30,13.100000000000001,70,4,71,90.22,2.3000000000000003
2023,3,14,16,30,13.5,126,10,131,89.8,2.8000000000000003
2023,3,14,17,30,13.700000000000001,158,6,162,89.82000000000001,3.2
2023,3,14,18,30,13.9,150,1,151,89.39,3.6
2023,3,14,19,30,14,133,0,133,89.25,3.9000000000000004
2023,3,14,20,30,13.9,220,5,224,89.88,4.2
2023,3,14,21,30,13.8,131,1,132,90.61,4.4
2023,3,14,22,30,13.8,182,5,185,91.18,4.3
2023,3,14,23,30,13.8,48,3,49,91.64,4.1000000000000005
2023,3,15,0,30,13.600000000000001,105,16,110,92.97,3.7
2023,3,15,1,30,13.4,13,0,13,93.85000000000001,3.5
2023,3,15,2,30,13.3,0,0,0,94,3.8000000000000003
2023,3,15,3,30,13.3,0,0,0,93.63,4.3
2023,3,15,4,30,13.3,0,0,0,93.60000000000001,4.7
2023,3,15,5,30,13.200000000000001,0,0,0,94.17,5
2023,3,15,6,30,13.200000000000001,0,0,0,93.92,5.1000000000000005
2023,3,15,7,30,13.200000000000001,0,0,0,94.24,4.7
2023,3,15,8,30,13.100000000000001,0,0,0,94.7,3.8000000000000003
2023,3,15,9,30,13.100000000000001,0,0,0,94.68,2.8000000000000003
2023,3,15,10,30,12.9,0,0,0,96.2,1.7000000000000002
2023,3,15,11,30,12.700000000000001,0,0,0,96.38,1.2000000000000002
2023,3,15,12,30,12.8,0,0,0,95.51,1.4000000000000001
2023,3,15,13,30,13,0,0,0,95.25,1.8
2023,3,15,14,30,13.5,18,13,19,93.51,2.4000000000000004
2023,3,15,15,30,14,59,17,64,92.58,3
2023,3,15,16,30,14.600000000000001,136,8,140,91.38,3.2
2023,3,15,17,30,14.9,228,28,246,90.86,3.2
2023,3,15,18,30,15,256,25,275,89.11,3.3000000000000003
2023,3,15,19,30,15.200000000000001,345,67,399,86.51,3.6
2023,3,15,20,30,15.4,343,54,386,83.53,3.8000000000000003
2023,3,15,21,30,15.5,361,97,434,80.34,3.5
2023,3,15,22,30,15.4,271,259,437,78.29,3.3000000000000003
2023,3,15,23,30,14.8,264,139,332,78.91,3.2
2023,3,16,0,30,13.700000000000001,92,195,152,83.10000000000001,3
2023,3,16,1,30,12.600000000000001,43,104,53,88.84,2.8000000000000003
2023,3,16,2,30,12,0,0,0,91.21000000000001,2.3000000000000003
2023,3,16,3,30,11.700000000000001,0,0,0,91.51,1.8
2023,3,16,4,30,11.600000000000001,0,0,0,91.35000000000001,1.7000000000000002
2023,3,16,5,30,11.5,0,0,0,91.67,1.7000000000000002
2023,3,16,6,30,11.3,0,0,0,92.35000000000001,1.7000000000000002
2023,3,16,7,30,11.200000000000001,0,0,0,92.21000000000001,1.3
2023,3,16,8,30,11.100000000000001,0,0,0,92.25,0.8
2023,3,16,9,30,11,0,0,0,91.85000000000001,0.4
2023,3,16,10,30,11,0,0,0,91.22,0.2
2023,3,16,11,30,10.8,0,0,0,91.66,0.2
2023,3,16,12,30,10.700000000000001,0,0,0,91.13,0.1
2023,3,16,13,30,10.700000000000001,0,0,0,89.83,0.2
2023,3,16,14,30,11,36,1,36,87.83,0.30000000000000004
2023,3,16,15,30,11.600000000000001,136,19,142,83.48,0.4
2023,3,16,16,30,12.9,47,0,47,76.25,0.7000000000000001
2023,3,16,17,30,14.8,85,0,85,65.62,1.1
2023,3,16,18,30,16.400000000000002,133,0,133,57.7,1.6
2023,3,16,19,30,17.2,208,0,208,55.07,2.3000000000000003
2023,3,16,20,30,17.3,352,38,383,55.36,2.9000000000000004
2023,3,16,21,30,17,215,6,220,57.04,3.2
2023,3,16,22,30,16.400000000000002,122,0,122,59.800000000000004,3.2
2023,3,16,23,30,15.4,221,26,234,64.23,3.1
2023,3,17,0,30,13.8,110,475,256,72.32000000000001,2.6
2023,3,17,1,30,12.100000000000001,43,104,54,83.64,2
2023,3,17,2,30,11.4,0,0,0,87.98,1.5
2023,3,17,3,30,11.3,0,0,0,87.82000000000001,0.9
2023,3,17,4,30,11.3,0,0,0,87.12,0.5
2023,3,17,5,30,11.3,0,0,0,86.78,0.6000000000000001
2023,3,17,6,30,11.3,0,0,0,86.55,0.8
2023,3,17,7,30,11.3,0,0,0,86.88,0.9
2023,3,17,8,30,11.3,0,0,0,87.07000000000001,0.6000000000000001
2023,3,17,9,30,11.3,0,0,0,86.88,0.30000000000000004
2023,3,17,10,30,11.200000000000001,0,0,0,86.39,0.30000000000000004
2023,3,17,11,30,11,0,0,0,86.73,0.4
2023,3,17,12,30,10.9,0,0,0,86.29,0.7000000000000001
2023,3,17,13,30,10.8,0,0,0,86.03,0.9
2023,3,17,14,30,11.5,42,98,51,82.42,1.3
2023,3,17,15,30,13.100000000000001,123,409,246,74.63,1.7000000000000002
2023,3,17,16,30,15.200000000000001,161,610,459,65.63,1.7000000000000002
2023,3,17,17,30,17.1,220,621,619,56.92,1.6
2023,3,17,18,30,18.3,260,608,717,51.71,1.7000000000000002
2023,3,17,19,30,19,294,545,735,48.75,1.9000000000000001
2023,3,17,20,30,19.200000000000003,308,514,725,47.83,2
2023,3,17,21,30,19.1,313,435,642,47.660000000000004,2
2023,3,17,22,30,18.6,276,425,552,48.49,2
2023,3,17,23,30,17.8,226,392,421,51.06,2
2023,3,18,0,30,16.3,145,132,186,58.93,1.7000000000000002
2023,3,18,1,30,14.8,43,44,48,74.61,1
2023,3,18,2,30,13.8,0,0,0,77.12,0.9
2023,3,18,3,30,13.4,0,0,0,78.57000000000001,1
2023,3,18,4,30,13.3,0,0,0,77.55,0.9
2023,3,18,5,30,13.3,0,0,0,74.62,0.9
2023,3,18,6,30,13.100000000000001,0,0,0,72.32000000000001,1
2023,3,18,7,30,12.8,0,0,0,70.62,1.1
2023,3,18,8,30,12.3,0,0,0,69.77,1.2000000000000002
2023,3,18,9,30,12,0,0,0,67.42,1.3
2023,3,18,10,30,11.700000000000001,0,0,0,66.93,1.5
2023,3,18,11,30,11.200000000000001,0,0,0,67,1.7000000000000002
2023,3,18,12,30,10.700000000000001,0,0,0,65.95,1.9000000000000001
2023,3,18,13,30,10.9,0,0,0,62.410000000000004,2.1
2023,3,18,14,30,13,40,250,64,56.7,2.8000000000000003
2023,3,18,15,30,15.600000000000001,82,627,273,49.47,3.7
2023,3,18,16,30,17.400000000000002,102,793,493,42.910000000000004,4.1000000000000005
2023,3,18,17,30,18.900000000000002,114,878,682,38.17,4
2023,3,18,18,30,20,126,916,818,34.89,3.4000000000000004
2023,3,18,19,30,20.700000000000003,139,914,882,32.730000000000004,2.6
2023,3,18,20,30,20.8,198,787,839,32.14,2.5
2023,3,18,21,30,20.3,301,508,687,35.09,2.8000000000000003
2023,3,18,22,30,19.3,304,341,526,40.37,2.7
2023,3,18,23,30,17.8,263,103,315,49.46,1.8
2023,3,19,0,30,16.400000000000002,144,23,151,68.42,0.8
2023,3,19,1,30,15.8,34,1,34,72.8,0.4
2023,3,19,2,30,15.8,0,0,0,65.57000000000001,0.2
2023,3,19,3,30,15.700000000000001,0,0,0,64.27,0.2
2023,3,19,4,30,15.3,0,0,0,65.85,0.4
2023,3,19,5,30,14.5,0,0,0,71.83,0.6000000000000001
2023,3,19,6,30,13.8,0,0,0,78.11,0.7000000000000001
2023,3,19,7,30,13.3,0,0,0,82.46000000000001,0.6000000000000001
2023,3,19,8,30,13.100000000000001,0,0,0,84.03,0.4
2023,3,19,9,30,12.9,0,0,0,84.89,0.5
2023,3,19,10,30,12.600000000000001,0,0,0,85.96000000000001,1
2023,3,19,11,30,12.3,0,0,0,87,1.3
2023,3,19,12,30,12.200000000000001,0,0,0,87.54,1.5
2023,3,19,13,30,12.5,0,0,0,85.72,1.3
2023,3,19,14,30,13.8,26,1,26,82.38,1.2000000000000002
2023,3,19,15,30,15.200000000000001,89,8,91,78.5,1.7000000000000002
2023,3,19,16,30,16.1,148,17,156,72.13,2.6
2023,3,19,17,30,16.7,236,18,248,66.78,3.4000000000000004
2023,3,19,18,30,16.900000000000002,275,83,338,63.46,4.1000000000000005
2023,3,19,19,30,16.6,345,109,434,62.97,4.4
2023,3,19,20,30,15.8,345,65,398,65.97,4.4
2023,3,19,21,30,14.9,320,48,357,70.27,4.2
2023,3,19,22,30,14,238,48,269,75.44,3.8000000000000003
2023,3,19,23,30,13.3,147,17,156,80.26,3.4000000000000004
2023,3,20,0,30,12.700000000000001,91,13,95,84.42,3.2
2023,3,20,1,30,12.200000000000001,34,42,39,88,3.1
2023,3,20,2,30,12,0,0,0,89.53,2.9000000000000004
2023,3,20,3,30,12,0,0,0,90.35000000000001,2.6
2023,3,20,4,30,12.100000000000001,0,0,0,91.33,2
2023,3,20,5,30,12.100000000000001,0,0,0,92.55,1.6
2023,3,20,6,30,12,0,0,0,93.75,1.5
2023,3,20,7,30,11.9,0,0,0,94.4,1.5
2023,3,20,8,30,11.9,0,0,0,94.34,1
2023,3,20,9,30,12,0,0,0,93.96000000000001,0.5
2023,3,20,10,30,12.100000000000001,0,0,0,93.5,0.4
2023,3,20,11,30,12.100000000000001,0,0,0,93.43,0.7000000000000001
2023,3,20,12,30,12,0,0,0,94.24,1
2023,3,20,13,30,12.100000000000001,0,0,0,93.37,1.4000000000000001
2023,3,20,14,30,12.5,22,0,22,91.08,1.6
2023,3,20,15,30,13.200000000000001,130,71,152,86.06,1
2023,3,20,16,30,14.100000000000001,224,62,255,80.28,0.7000000000000001
2023,3,20,17,30,14.9,237,26,254,75.22,1.5
2023,3,20,18,30,15.200000000000001,404,232,581,72.37,2.5
2023,3,20,19,30,15,372,177,517,70.4,3
2023,3,20,20,30,14.700000000000001,360,115,455,72.33,3.4000000000000004
2023,3,20,21,30,14.5,349,179,486,74.61,3.5
2023,3,20,22,30,14,274,93,335,77.15,3.4000000000000004
2023,3,20,23,30,13.4,181,40,201,79.15,2.9000000000000004
2023,3,21,0,30,12.600000000000001,138,51,154,82.43,2.7
2023,3,21,1,30,11.9,25,0,25,86.73,2.5
2023,3,21,2,30,11.5,0,0,0,89.5,2.1
2023,3,21,3,30,11.3,0,0,0,90.52,1.9000000000000001
2023,3,21,4,30,11.200000000000001,0,0,0,90.74,1.9000000000000001
2023,3,21,5,30,11,0,0,0,90.76,2.2
2023,3,21,6,30,10.600000000000001,0,0,0,91.89,2.8000000000000003
2023,3,21,7,30,10.100000000000001,0,0,0,91.73,3.2
2023,3,21,8,30,9.4,0,0,0,91.03,2.7
2023,3,21,9,30,8.9,0,0,0,89.96000000000001,2.2
2023,3,21,10,30,8.6,0,0,0,90.03,2.9000000000000004
2023,3,21,11,30,8.6,0,0,0,89.76,4.2
2023,3,21,12,30,8.6,0,0,0,90.32000000000001,5.1000000000000005
2023,3,21,13,30,8.9,0,0,0,89.75,5.6000000000000005
